id	title	title_en	keywords_en	keywords_fr	authors	date	langue	translated	subcountry	country	firstauthor	country2	author2	macroregion
26136	Shrinking Cities, villes en décroissance : une mesure du phénomène en France	Shrinking Cities, urban decline: measurement of the phenomenon in France	demographic change,Shrinking Cities,urban shrinkage,urban decline	Shrinking Cities,villes en décroissance,décroissance urbaine,déclin urbain,déclin démographique	Wolff Manuel,Fol Sylvie,Roth Hélène,Cunningham-Sabot Emmanuèle	2013-12-08	fr	TRUE		FR	DE		FR	
26112	L’information sur les risques majeurs à l’échelle communale	The disclosure information on major risks for municipalities - Distribution and analysis of the DICRIM, a poor-used preventive tool	major risk,volunteer geographical information,prevention	risque majeur,information géographique volontaire,prévention	Douvinet Johnny,Pallares Rémi,Genre-Grandpierre Cyrille,Gralepois Mathilde,Rode Sylvain,Servain-Courant Sylvie	2013-12-04	fr	TRUE		FR	FR			
26100	La diffusion de la géographie théorique et quantitative européenne francophone d’après les réseaux de communications aux colloques européens (1978-2011)	Communications networks in European colloquiums and diffusion of French-speaking European theoretical and quantitative geography (1978-2011)	Diffusion,ecTQG,geography of science,history of geography,network analysis,scientific movement,sociology of science,theoretical and quantitative geography	Analyse de réseaux,diffusion,ecTQG,géographie des sciences,histoire de la géographie,géographie théorique et quantitative,mouvement scientifique,sociologie des sciences	Cuyala Sylvain	2013-12-03	fr	TRUE		FR	FR	BE.LU.CH		
26080	Recompositions territoriales en Provence-Alpes-Côte d’Azur : Analyse croisée par les mobilités quotidiennes et résidentielles	Territorial Reorganisation in the Provence-Alpes-Côte d’Azur Region: Cross-Analysis through Daily and Residential Mobility	Metropolisation,Urban Network,Commuting,Residential Mobility,Dominant Flows,Provence-Alpes-Côte d’Azur Region	métropolisation,réseaux urbains,navettes domicile-travail,migrations résidentielles,flux dominants,Provence-Alpes-Côte d’Azur	Fusco Giovanni,Scarella Floriane	2013-11-29	fr	TRUE	PACA	FR	FR			
26071	Géohistoire du « néolibéralisme »	A Geo-history of neoliberalism. Rethinking the meanings of a malleable and movable intellectual label	Spatial diffusion,intellectual discourses,Geography of ideas,geohistory,neoliberalism(s)	Diffusion spatiale,discours intellectuel,géographie des idées,géohistoire,néolibéralisme(s)	Brennetot Arnaud	2013-11-28	fr	TRUE			FR			
26058	Changement climatique et dynamique géomorphologique des côtes bretonnes. Leçons pour une gestion responsable de l’imbrication des échelles spatio-temporelles	Climate change and geomorphological dynamics of coasts in Brittany. The hierarchy of spatio-temporal scales and its implications in coastal management	coastal erosion,sea-flood,climate change,spatial and time scales,coastal risks,Brittany,France	érosion côtière,submersion,changement climatique,échelles spatio-temporelles,risques côtiers,Bretagne,France	Hénaff Alain,Meur-Férec Catherine,Lageat Yannick	2013-09-27	fr	TRUE	Brittany	FR	FR			
26042	Validation spatiale de deux modèles de simulation : l’exemple des plantations industrielles au Chili	Spatial validation of two simulation models: the example of timber plantations in Chile	spatially explicit models,industrial plantations,ca-Markov,Land Change Modeler,validation,prospective	modèles spatialement explicites,plantations industrielles,ca-Markov,Land Change Modeler,validation,prospective	Maestripieri Nicolas,Paegelow Martin	2013-09-12	fr	TRUE	Osorno	CL	FR			
26032	Infrastructure de données géographiques et gestion intégrée de la zone côtière	Spatial Data Infrastructure and Integrated Coastal Zone Management: lessons from the experience of MIMEL	Geomatic,geographic information,Spatial Data Infrastructure,GIS,ICZM,coastal zone	Géomatique,information géographique,infrastructure de données géographiques,SIG,GIZC,littoral	Le Berre Iwan,David Laurence,Le Tixerant Matthieu,Defenouillère Julien,Nogues Loïc	2013-09-11	fr	TRUE	Normandy	FR	FR			
26026	La résilience de la ville de Dublin aux inondations : de la théorie à la pratique		resilience,risk management,flood hazard,technical network	résilience,gestion des risques,inondation,réseaux techniques	Lhomme Serge,Laganier Richard,Diab Youssef,Serre Damien	2013-09-10	fr	FALSE	Dublin	IE	FR			
26002	Growth dynamic of retail locations: a methodological approach using a logistic model		retail,modeling,logistic model,Porto Alegre	commerce,modélisation,modèle logistique,Porto Alegre	Maraschin Clarice,Krafta Romulo	2013-08-02	en	FALSE	Porto Alegre	BR	BR			
26007	Institutions, société civile et héritage de la Loi martiale dans l’aménagement de la baie de Manille (Metro-Manila, Philippines)		Manila,Metro-Manila,Manila Bay,Martial Law,urban plans,governance,civil society	Manille,Metro-Manila,baie de Manille,Loi Martiale,aménagements urbains,gouvernance,société civile	Guéguen Catherine	2013-08-01	fr	FALSE	Manila	PH	FR			
25977	Quelle « place » pour des pêcheurs urbains ? Le cas de Bamako (Mali)	Which “place” for urban fishermen? The case of Bamako (Mali)	Mali,Bamako,Niger river,urban fishing,water territory,fishing camp,urban environment,technological innovation, urban megaproject,urbanity	Mali,Bamako,fleuve Niger,pêche urbaine,territoire aquatique,campement de pêcheur,environnement urbain,innovation technologique,grand projet urbain,urbanité	la) Kévin Croix (de,Ferry Luc,Landy Frédéric,Traoré Boureïma,Muther Nadine,Tangara Bekaye,Martin Didier	2013-07-24	fr	TRUE	Bamako	ML	FR		ML	
25954	La logique ternaire de Stéphane Lupasco et le raisonnement géocartographique bioculturel d’Homo geographicus	The ternary logic of Stephane Lupasco and the biocultural geocartographic reasoning of Homo geographicus: the contribution of the concept of transdisciplinary coupling to the study of morphological aggregation of urban agglomerations.	Allometry,Aggregation,Coupling,Ecological Footprint,Energy,Geocartography,Antagonistic Ternary Logic,Lotka-Volterra Model,Memory,System of Cities,Transdisciplinarity	Allométrie,Agrégation,Couplage,Empreinte écologique,Energie,Géocartographie,Logique ternaire antagoniste,Modèle de Lotka-Volterra,Mémoire,Système de villes,Transdisciplinarité	Reymond Henri,Cauvin Colette	2013-06-28	fr	TRUE			FR			
25934	City Heritage Tourism without Heirs		Jewish heritage,tourism,heritagisation,authenticity,commodification of culture	patrimoine Juif,tourisme,patrimonialisation,authenticité,marchandisation de la culture	Sandri Olivia	2013-05-28	en	FALSE	Krakow.Vilnius	PL.LT	CH			
25919	De l’usage de la photo elicitation interview pour appréhender les paysages du quotidien : retour sur une méthode productrice d’une réflexivité habitante	The use of photo elicitation interview to grasp everyday landscapes : About a method able to produce an introspective inhabitant	photo elicitation interview,visual studies,photography,speech,thinking process,inhabitant,everyday landscape,representation	photo elicitation interview,méthodologie d’enquête,visual studies,photographie,discours,réflexivité,habitant,paysages du quotidien,représentation	Bigando Eva	2013-05-17	fr	TRUE			FR			
25910	« Essentiel paysage » : l’herbier imaginaire d’Aimé Césaire	“Essential landscape”: Aimé Césaire's imaginary herbarium	Césaire,imaginaire,landscape,nature,Martinique,botany,herbarium	Césaire,imaginaire,paysage,nature,Martinique,botanique,herbier	Constans Michèle	2013-05-02	fr	TRUE	Martinique	FR	FR			
25907	La ville en terre au Mali	The City in Earth: Construction Site as Heritage in Mali	West Africa,urban heritage,appropriation,ontology	Afrique de l’Ouest,patrimoine urbain,appropriation de l’espace,ontologie	Laureau Vincent	2013-04-18	fr	TRUE		ML	FR	JP		
25900	Modélographie multi-agents de la simulation des interactions sociétés-environnement et de l’émergence des villes	Agent-based Modelography of the simulation of society - environment interactions and the emergence of cities	agent-based modeling,environment and society interaction,emergence of cities	modélisation multi-agents,interaction société-environnement,émergence des villes	Schmitt Clara,Pumain Denise	2013-04-16	fr	TRUE			FR			
25892	Croissance urbaine et accessibilité : intérêts et limites de l’approche par les densités dans une perspective de modélisation de l’usage du sol	Urban growth and accessibility: interest and limits of density approach for a LUTI model perspective	Bussière model,accessibility,density,urban growth,LUTI model	modèle de Bussière,accessibilité,densité,croissance urbaine,modèle transport-urbanisme	Bonnel Patrick,Bouzouina Louafi,Monchambert Guillaume	2013-04-15	fr	TRUE	Lyon	FR	FR			
25881	La coopération transfrontalière un levier potentiel des réconciliations interethniques en ex-Yougoslavie ? Une approche critique.		Enlargement of the European Union,Cross-border cooperation,Interethnic reconciliations,Former Yugoslavia	Élargissement de l’Union européenne,Coopération transfrontalière,Réconciliations interethniques,Ex-Yougoslavie	Blondel Cyril	2013-04-13	fr	FALSE		MK.RS.DZ.SI.HR.BA.ME	FR			
25870	La ville américaine en classe de terminale, 1905-2004	American City in French school geography, 1905-2004	American cities,school geography,representations,tentacular city,modernity,Chicago,New York,Los Angeles,Megalopolis	Ville,États-Unis,géographie scolaire,représentations,ville tentaculaire,modernité,Chicago,New York,Los Angeles,Mégalopolis	Wastable Marielle	2013-04-12	fr	TRUE	Los Angeles.New York.Chicago	US	FR			
25860	La répartition de la population âgée dans huit métropoles canadiennes de 1981 à 2006 : un groupe de moins en moins ségrégué	Changes in the spatial distribution of the elderly in eight Canadian metropolises from 1981 to 2006 : a decreasing segregation	seniors,spatial distribution,ageing,Canada,metropolises,residential segregation,indices	personnes âgées,distribution spatiale,vieillissement,métropoles,Canada,ségrégation résidentielle,indices	Séguin Anne-Marie,Apparicio Philippe,Negron Paula	2013-04-11	fr	TRUE	Winnipeg.Quebec.Montreal.Edmonton.Calgary.Toronto.Vancouver.Ottawa	CA	CA			
25843	Cartographier les territorialités indigènes dans les Andes boliviennes : enjeux politiques, défis méthodologiques	Mapping Indigenous territorialities in the Bolivian Andes : political and methodological issues	indigenous peoples,territory,State,mapping,decolonization,development aid,geopolitics,Bolivia,Andes,ayllu,Tierra Comunitaria de Origen (TCO)	peuples indigènes,territoire,État,cartographie,décolonisation,aide au développement,géopolitique,Bolivie,Andes,ayllu,Terre communautaire d’origine TCO	Hirt Irène,Lerch Louca	2013-04-10	fr	TRUE	Andes	BO	CH		CA	
25817	L’industrie minière et le développement urbain en milieu nordique : l’exemple de Fermont au Québec	The Mining Industry and Urban Development in the North: The Case of Fermont in Quebec	Resilience,Fermont,Mining Industry,Northern Settlement,Urban Planning,North,Quebec	résilience,Fermont,industrie minière,ville nordique,urbanisme,nord,Québec	Simard Martin,Brisson Carl	2013-04-08	fr	TRUE	Quebec	CA	CA			
25805	Adaptation urbaine post-catastrophe : la recomposition territoriale de La Nouvelle Orléans	Post-disaster urban adaptation: New Orleans’ settlement adjustments	natural hazards,adaptation,shrinking cities,urban sprawl	risque naturel,adaptation,villes en déclin,étalement urbain	Zaninetti Jean-Marc	2013-03-26	fr	TRUE	New Orleans	US	FR			
25773	Analyse de la dynamique spatiale du port de Dakar de 1900 à 2009 : enjeux multi-scalaires et aménagements	Analysis of the spatial dynamics of the port of Dakar from 1900 to 2009: multi-scalar issues and developments	Dakar harbor,spatial analysis,maritime traffic,scale,zoning,harbor domain,terminals,crowding,peanut,coal,phosphates,fishing,oil,containers	Port de Dakar,analyse spatiale,trafic maritime,échelles,aménagement,domaine portuaire,terminaux,congestion,arachide,charbon,phosphate,pêche,hydrocarbures,conteneurs	Ba Diaba,Diaw Amadou Tahirou,Leclerc Grégoire,Mering Catherine	2013-02-22	fr	TRUE	Dakar	SN	SN		FR	
25760	Reconstituting family transitions of Sahelian western Niger 1950-2000: an agent-based modelling approach in a low data context		Sahel,Niger,family organisations,Agent-based modelling,rural society,socio-environmental dynamics	Sahel,Niger,structures familiales,modélisation multi-agent,société rurale,dynamiques socio-environnementales	Saqalli Mehdi,Bielders Charles L.,Defourny Pierre,Gérard Bruno	2013-02-21	en	FALSE	Sahel	NE	FR		BE.MX	
25750	Socio-économie des transports : une lecture conjointe des instruments et des concepts	Economics of transportation: a parallel reading of its tools and concepts	Economics of transportation,Daily mobility,Transportation forecasting,Transport policy	Socio-économie des transports,Mobilité quotidienne,Prévision de la demande de transport,Politiques de transport	Commenges Hadrien	2013-02-20	fr	TRUE			FR			
