id,title,title_en,keywords_en,keywords_fr,authors,date,langue,translated,subcountry,country,firstauthor,country2,author2,macroregion
26157,"Du robinet au consommateuræ: qualit_ de lÍeau potable dans le contexte domestique de lÍagglom_ration de Khartoum, Soudan","From the tap to the mouth, drinking water quality in the domestic context in Khartoum, Sudan","drinking water,water quality,water management,human health,Khartoum","eau potable,qualit_ de lÍeau,gestion de lÍeau,sant_,Khartoum","Lavie Emilie,El-Tayib Noha Hassan",05/02/2014,fr,TRUE,Khartoum,SD,FR,,SD,
26092,"Migrations, dynamiques agricoles et problèmes fonciers en Afrique subsaharienneæ: Le p_rimètre irrigu_ de Lagdo (Nord-Cameroun)","Migrations, agricultural dynamics and land problems in Subsaharian Africa: the case of the irrigated area of Lagdo (North Cameroon)","agricultural dynamic,migration,land problem,North-Cameroon","dynamique agricole,migration,Nord-Cameroun,p foncier",Mfewou Abdoulay,20/12/2013,fr,TRUE,Lagdo,CM,CM,,,
26146,Mobilit_ r_sidentielle et dynamique r_cente du peuplement urbain ö Dakar (S_n_gal),,"spatial mobility,housing trajectories,urban change,Dakar","mobilit_s spatiales,trajectoires r_sidentielles,changement urbain,Dakar,S_n_gal","Lessault David,Imbert Christophe",17/12/2013,fr,FALSE,Dakar,SN,FR,,,
26127,"De lÍempathie en g_ographie et dÍun r_seau de g_ographesæ: la Chine vue par L_on Metchnikoff, Älis_e Reclus et François Turrettini","Empathy in Geography and a GeographersÍ Network: China as seen by L_on Metchnikoff, Älis_e Reclus and François Turrettini","L_on Metchnikoff,Älis_e Reclus,François Turrettini,China,globalisation,migrations","L_on Metchnikoff,Älis_e Reclus,François Turrettini,Chine,mondialisation,migrations",Ferretti Federico,13/12/2013,fr,TRUE,,CN,CH,FR_RU_CH,,
26118,"La relation ville-fleuve-port dans les projets urbainsæ: acteurs et instruments dÍune reconnexion (Strasbourg, Lyon)","Urban planning projects in the river cities: the new relationships between city, river and port regarding interfaces","urban projects,planning,river cities,ports,waterfront","projets urbains,am_nagement,friches,fleuve,port",Debrie Jean,12/12/2013,fr,TRUE,Strasbourg_Lyon,FR,FR,,,
26136,"Shrinking Cities, villes en d_croissanceæ: une mesure du ph_nomène en France","Shrinking Cities, urban decline: measurement of the phenomenon in France","demographic change,Shrinking Cities,urban shrinkage,urban decline","Shrinking Cities,villes en d_croissance,d_croissance urbaine,d_clin urbain,d_clin d_mographique","Wolff Manuel,Fol Sylvie,Roth H_lène,Cunningham-Sabot Emmanuèle",08/12/2013,fr,TRUE,,FR,DE,,FR,
26112,LÍinformation sur les risques majeurs ö lÍ_chelle communale,"The disclosure information on major risks for municipalities - Distribution and analysis of the DICRIM, a poor-used preventive tool","major risk,volunteer geographical information,prevention","risque majeur,information g_ographique volontaire,pr_vention","Douvinet Johnny,Pallares R_mi,Genre-Grandpierre Cyrille,Gralepois Mathilde,Rode Sylvain,Servain-Courant Sylvie",04/12/2013,fr,TRUE,,FR,FR,,,
26100,La diffusion de la g_ographie th_orique et quantitative europ_enne francophone dÍaprès les r_seaux de communications aux colloques europ_ens (1978-2011),Communications networks in European colloquiums and diffusion of French-speaking European theoretical and quantitative geography (1978-2011),"Diffusion,ecTQG,geography of science,history of geography,network analysis,scientific movement,sociology of science,theoretical and quantitative geography","Analyse de r_seaux,diffusion,ecTQG,g_ographie des sciences,histoire de la g_ographie,g_ographie th_orique et quantitative,mouvement scientifique,sociologie des sciences",Cuyala Sylvain,03/12/2013,fr,TRUE,,FR,FR,BE_LU_CH,,
26080,Recompositions territoriales en Provence-Alpes-Cªte dÍAzuræ: Analyse crois_e par les mobilit_s quotidiennes et r_sidentielles,Territorial Reorganisation in the Provence-Alpes-Cªte dÍAzur Region: Cross-Analysis through Daily and Residential Mobility,"Metropolisation,Urban Network,Commuting,Residential Mobility,Dominant Flows,Provence-Alpes-Cªte dÍAzur Region","m_tropolisation,r_seaux urbains,navettes domicile-travail,migrations r_sidentielles,flux dominants,Provence-Alpes-Cªte dÍAzur","Fusco Giovanni,Scarella Floriane",29/11/2013,fr,TRUE,PACA,FR,FR,,,
26071,G_ohistoire du ‚æn_olib_ralismeæé,A Geo-history of neoliberalism. Rethinking the meanings of a malleable and movable intellectual label,"Spatial diffusion,intellectual discourses,Geography of ideas,geohistory,neoliberalism(s)","Diffusion spatiale,discours intellectuel,g_ographie des id_es,g_ohistoire,n_olib_ralisme(s)",Brennetot Arnaud,28/11/2013,fr,TRUE,,,FR,,,
26058,Changement climatique et dynamique g_omorphologique des cªtes bretonnes. Leçons pour une gestion responsable de lÍimbrication des _chelles spatio-temporelles,Climate change and geomorphological dynamics of coasts in Brittany. The hierarchy of spatio-temporal scales and its implications in coastal management,"coastal erosion,sea-flood,climate change,spatial and time scales,coastal risks,Brittany,France","_rosion cªtière,submersion,changement climatique,_chelles spatio-temporelles,risques cªtiers,Bretagne,France","H_naff Alain,Meur-F_rec Catherine,Lageat Yannick",27/09/2013,fr,TRUE,Brittany,FR,FR,,,
26042,Validation spatiale de deux modèles de simulationæ: lÍexemple des plantations industrielles au Chili,Spatial validation of two simulation models: the example of timber plantations in Chile,"spatially explicit models,industrial plantations,ca-Markov,Land Change Modeler,validation,prospective","modèles spatialement explicites,plantations industrielles,ca-Markov,Land Change Modeler,validation,prospective","Maestripieri Nicolas,Paegelow Martin",12/09/2013,fr,TRUE,Osorno,CL,FR,,,
26032,Infrastructure de donn_es g_ographiques et gestion int_gr_e de la zone cªtière,Spatial Data Infrastructure and Integrated Coastal Zone Management: lessons from the experience of MIMEL,"Geomatic,geographic information,Spatial Data Infrastructure,GIS,ICZM,coastal zone","G_omatique,information g_ographique,infrastructure de donn_es g_ographiques,SIG,GIZC,littoral","Le Berre Iwan,David Laurence,LeæTixerant Matthieu,Defenouillère Julien,Nogues Lo¥c",11/09/2013,fr,TRUE,Normandy,FR,FR,,,
26026,La r_silience de la ville de Dublin aux inondationsæ: de la th_orie ö la pratique,,"resilience,risk management,flood hazard,technical network","r_silience,gestion des risques,inondation,r_seaux techniques","Lhomme Serge,Laganier Richard,Diab Youssef,Serre Damien",10/09/2013,fr,FALSE,Dublin,IE,FR,,,
26002,Growth dynamic of retail locations: a methodological approach using a logistic model,,"retail,modeling,logistic model,Porto Alegre","commerce,mod_lisation,modèle logistique,Porto Alegre","Maraschin Clarice,Krafta Romulo",02/08/2013,en,FALSE,Porto Alegre,BR,BR,,,
26007,"Institutions, soci_t_ civile et h_ritage de la Loi martiale dans lÍam_nagement de la baie de Manille (Metro-Manila, Philippines)",,"Manila,Metro-Manila,Manila Bay,Martial Law,urban plans,governance,civil society","Manille,Metro-Manila,baie de Manille,Loi Martiale,am_nagements urbains,gouvernance,soci_t_ civile",Gu_guen Catherine,01/08/2013,fr,FALSE,Manila,PH,FR,,,
25977,Quelle ‚æplaceæé pour des pêcheurs urbainsæ? Le cas de Bamako (Mali),Which ñplaceî for urban fishermen? The case of Bamako (Mali),"Mali,Bamako,Niger river,urban fishing,water territory,fishing camp,urban environment,technological innovation,æurban megaproject,urbanity","Mali,Bamako,fleuve Niger,pêche urbaine,territoire aquatique,campement de pêcheur,environnement urbain,innovation technologique,grand projet urbain,urbanit_","la) K_vin Croix (de,Ferry Luc,Landy Fr_d_ric,Traor_ Boure¥ma,Muther Nadine,Tangara Bekaye,Martin Didier",24/07/2013,fr,TRUE,Bamako,ML,FR,,ML,
25954,La logique ternaire de St_phane Lupasco et le raisonnement g_ocartographiqueæbioculturel dÍHomo geographicus,The ternary logic of Stephane Lupasco and the biocultural geocartographic reasoning of Homo geographicus: the contribution of the concept of transdisciplinary coupling to the study of morphological aggregation of urban agglomerations.,"Allometry,Aggregation,Coupling,Ecological Footprint,Energy,Geocartography,Antagonistic Ternary Logic,Lotka-Volterra Model,Memory,System of Cities,Transdisciplinarity","Allom_trie,Agr_gation,Couplage,Empreinte _cologique,Energie,G_ocartographie,Logique ternaire antagoniste,Modèle de Lotka-Volterra,M_moire,Système de villes,Transdisciplinarit_","Reymond Henri,Cauvin Colette",28/06/2013,fr,TRUE,,,FR,,,
25934,City Heritage Tourism without Heirs,,"Jewish heritage,tourism,heritagisation,authenticity,commodification of culture","patrimoine Juif,tourisme,patrimonialisation,authenticit_,marchandisation de la culture",Sandri Olivia,28/05/2013,en,FALSE,Krakow_Vilnius,PL_LT,CH,,,
25919,De lÍusage de la photo elicitation interview pour appr_hender les paysages du quotidienæ: retour sur une m_thode productrice dÍune r_flexivit_ habitante,The use of photo elicitation interview to grasp everyday landscapesæ: About a method able to produce an introspective inhabitant,"photo elicitation interview,visual studies,photography,speech,thinking process,inhabitant,everyday landscape,representation","photo elicitation interview,m_thodologie dÍenquête,visual studies,photographie,discours,r_flexivit_,habitant,paysages du quotidien,repr_sentation",Bigando Eva,17/05/2013,fr,TRUE,,,FR,,,
25910,‚æEssentiel paysageæéæ: lÍherbier imaginaire dÍAim_ C_saire,ñEssential landscapeî: Aim_ C_saire's imaginary herbarium,"C_saire,imaginaire,landscape,nature,Martinique,botany,herbarium","C_saire,imaginaire,paysage,nature,Martinique,botanique,herbier",Constans Michèle,02/05/2013,fr,TRUE,Martinique,FR,FR,,,
25907,La ville en terre au Mali,The City in Earth: Construction Site as Heritage in Mali,"West Africa,urban heritage,appropriation,ontology","Afrique de lÍOuest,patrimoine urbain,appropriation de lÍespace,ontologie",Laureau Vincent,18/04/2013,fr,TRUE,,ML,FR,JP,,
25900,Mod_lographie multi-agents de la simulation des interactions soci_t_s-environnement et de lÍ_mergence des villes,Agent-based Modelography of the simulation of societyæ- environment interactions and the emergence of cities,"agent-based modeling,environment and society interaction,emergence of cities","mod_lisation multi-agents,interaction soci_t_-environnement,_mergence des villes","Schmitt Clara,Pumain Denise",16/04/2013,fr,TRUE,,,FR,,,
25892,Croissance urbaine et accessibilit_æ: int_rêts et limites de lÍapproche par les densit_s dans une perspective de mod_lisation de lÍusage du sol,Urban growth and accessibility: interest and limits of density approach for a LUTI model perspective,"Bussière model,accessibility,density,urban growth,LUTI model","modèle de Bussière,accessibilit_,densit_,croissance urbaine,modèle transport-urbanisme","Bonnel Patrick,Bouzouina Louafi,Monchambert Guillaume",15/04/2013,fr,TRUE,Lyon,FR,FR,,,
25881,La coop_ration transfrontalière un levier potentiel des r_conciliations interethniques en ex-Yougoslavieæ? Une approche critique.,,"Enlargement of the European Union,Cross-border cooperation,Interethnic reconciliations,Former Yugoslavia","Älargissement de lÍUnion europ_enne,Coop_ration transfrontalière,R_conciliations interethniques,Ex-Yougoslavie",Blondel Cyril,13/04/2013,fr,FALSE,,MK_RS_DZ_SI_HR_BA_ME,FR,,,
25870,"La ville am_ricaine en classe de terminale, 1905-2004","American City in French school geography, 1905-2004","American cities,school geography,representations,tentacular city,modernity,Chicago,New York,Los Angeles,Megalopolis","Ville,Ätats-Unis,g_ographie scolaire,repr_sentations,ville tentaculaire,modernit_,Chicago,New York,Los Angeles,M_galopolis",Wastable Marielle,12/04/2013,fr,TRUE,Los Angeles_New York_Chicago,US,FR,,,
25860,La r_partition de la population äg_e dans huit m_tropoles canadiennes de 1981 ö 2006æ: un groupe de moins en moins s_gr_gu_,Changes in the spatial distribution of the elderly in eight Canadian metropolises from 1981 to 2006æ: a decreasing segregation,"seniors,spatial distribution,ageing,Canada,metropolises,residential segregation,indices","personnes äg_es,distribution spatiale,vieillissement,m_tropoles,Canada,s_gr_gation r_sidentielle,indices","S_guin Anne-Marie,Apparicio Philippe,Negron Paula",11/04/2013,fr,TRUE,Winnipeg_Quebec_Montreal_Edmonton_Calgary_Toronto_Vancouver_Ottawa,CA,CA,,,
25843,"Cartographier les territorialit_s indigènes dans les Andes boliviennesæ: enjeux politiques, d_fis m_thodologiques",Mapping Indigenous territorialities in the Bolivian Andesæ: political and methodological issues,"indigenous peoples,territory,State,mapping,decolonization,development aid,geopolitics,Bolivia,Andes,ayllu,Tierra Comunitaria de Origen (TCO)","peuples indigènes,territoire,Ätat,cartographie,d_colonisation,aide au d_veloppement,g_opolitique,Bolivie,Andes,ayllu,Terre communautaire dÍorigine TCO","Hirt Irène,Lerch Louca",10/04/2013,fr,TRUE,Andes,BO,CH,,CA,
25817,LÍindustrie minière et le d_veloppement urbain en milieu nordiqueæ: lÍexemple de Fermont au Qu_bec,The Mining Industry and Urban Development in the North: The Case of Fermont in Quebec,"Resilience,Fermont,Mining Industry,Northern Settlement,Urban Planning,North,Quebec","r_silience,Fermont,industrie minière,ville nordique,urbanisme,nord,Qu_bec","Simard Martin,Brisson Carl",08/04/2013,fr,TRUE,Quebec,CA,CA,,,
25805,Adaptation urbaine post-catastropheæ: la recomposition territoriale de La Nouvelle Orl_ans,Post-disaster urban adaptation: New OrleansÍ settlement adjustments,"natural hazards,adaptation,shrinking cities,urban sprawl","risque naturel,adaptation,villes en d_clin,_talement urbain",Zaninetti Jean-Marc,26/03/2013,fr,TRUE,New Orleans,US,FR,,,
25773,Analyse de la dynamique spatiale du port de Dakar de 1900 ö 2009æ: enjeux multi-scalaires et am_nagements,Analysis of the spatial dynamics of the port of Dakar from 1900 to 2009: multi-scalar issues and developments,"Dakar harbor,spatial analysis,maritime traffic,scale,zoning,harbor domain,terminals,crowding,peanut,coal,phosphates,fishing,oil,containers","Port de Dakar,analyse spatiale,trafic maritime,_chelles,am_nagement,domaine portuaire,terminaux,congestion,arachide,charbon,phosphate,pêche,hydrocarbures,conteneurs","Ba Diaba,Diaw AmadouæTahirou,Leclerc Gr_goire,Mering Catherine",22/02/2013,fr,TRUE,Dakar,SN,SN,,FR,
25760,Reconstituting family transitions of Sahelian western Niger 1950-2000: an agent-based modelling approach in a low data context,,"Sahel,Niger,family organisations,Agent-based modelling,rural society,socio-environmental dynamics","Sahel,Niger,structures familiales,mod_lisation multi-agent,soci_t_ rurale,dynamiques socio-environnementales","Saqalli Mehdi,Bielders CharlesæL.,Defourny Pierre,G_rard Bruno",21/02/2013,en,FALSE,Sahel,NE,FR,,BE_MX,
25750,Socio-_conomie des transportsæ: une lecture conjointe des instruments et des concepts,Economics of transportation: a parallel reading of its tools and concepts,"Economics of transportation,Daily mobility,Transportation forecasting,Transport policy","Socio-_conomie des transports,Mobilit_ quotidienne,Pr_vision de la demande de transport,Politiques de transport",Commenges Hadrien,20/02/2013,fr,TRUE,,,FR,,,
