"id","SCHID","title","title_en","keywords_en","keywords_fr","authors","date","langue","translated","DatePublication","Rubrique","Auteur","TypeDocument","Disponibilite","VisuTot","Visu07","Visu08","Visu09","Visu10","Visu11","Visu12","Visu13","Visu14","citedby","citing"
25703,"11419974393909109225","La géographie de la croissance d’emploi en France à l’aune de processus Nord-Américains : vers une théorisation du contexte","",";géographie économique;théorie;Développement territorial;theory;modèles de croissance;growth models;economic geography;Territorial developmen","Développement territorial,modèles de croissance,géographie économique,théorie",";Mario , Polèse;Richard , Shearmur;Laurent , Terral","2013-01-26","fr","false","26-01-2013","Rubriques Espace, Société, Territoire 2013","Richard ShearmurLaurent TerralMario Polèse","Article","Texte intégral",1642,0,0,0,0,0,0,978,664,1,31
23152,"5262338330397019669","Des réseaux d’agriculteurs en faveur de l’environnement en France","Farmers networks in favor of the environment in France",";water;protection des paysages;landscape protection;representation;développement durable;sustainable development;agriculture;pollution;représentation;eau;multifunctionality;multifonctionnalit","agriculture,développement durable,eau,multifonctionnalité,pollution,protection des paysages,représentation",";François , Laurent;Rosa , Vieira Medeiros","2010-05-19","fr","true","19-05-2010","Rubriques Espace, Société, Territoire 2010","François LaurentRosa Vieira Medeiros","Article","Texte intégral",8400,0,0,0,1251,1004,1272,2676,2197,4,10
284,"","Cityrhythms","","","",";Dietrich , Henckel","1996-04-12","en","false","12-04-1996","Transversalités Dossiers 1996 Les Bonnes Feuilles du PIRVILLES","Dietrich Henckel","Article","Texte intégral",595,28,70,73,111,91,62,89,71,NA,NA
21991,"","M. Thériault, F. Des Rosiers (dir), 2008, Information géographique et dynamiques urbaines 1 - Analyse et simulation de la mobilité des personnes, Volume du traité IGAT, Lavoisier, 292 p.","","","",";Thomas , Louail;Florent Le , Néchet","2009-02-11","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5234,"4477606721911064965","Demographic growth and spatial organisation : a representation in model form of active processes in Bolívar province, Ecuador","",";modélisation;démographie;migration;graphic modelling;Ecuador;Bolivar;environnement rural;Equateur;demographic pressure;rural environment;Bolívar Provinc","environnement rural,démographie,migration,modélisation,Equateur,Bolivar",";Yves , Poinsot;Michel , Pouyllau;Fabien , Pouille","1999-02-02","es","false","02-02-1999","Rubriques Systèmes, Modélisation, Géostatistiques 1999","Michel PouyllauYves PoinsotFabien Pouille","Article","Texte intégral",2950,186,546,586,346,287,262,344,393,0,2
26440,"16612201304630735484","Dimensions fractales de réseaux vectoriels : méthodes d’estimation et robustesse des résultats","",";Uncertainty;dimension fractale;Réseaux simulés;Incertitude;Virtual networks;fractal dimensions;Stream networks;Réseaux hydrographique","dimension fractale,Réseaux hydrographiques,Réseaux simulés,Incertitude",";Christian , Puech;Jean-Marc , Bardet;Nathalie , Thommeret;Brigitte , Kaiser;Jean-Stéphane , Bailly","2014-08-18","fr","false","18-08-2014","Rubriques Systèmes, Modélisation, Géostatistiques 2014","Nathalie ThommeretJean-Stéphane BaillyJean-Marc BardetBrigitte KaiserChristian Puech","Article","Texte intégral",661,0,0,0,0,0,0,0,661,0,42
227,"13226793032603064675","The Intellectual Construction of Social Distance: Toward a Recovery of Georg Simmel’s Social Geometry","","","",";Philip J. , Ethington","1997-09-16","en","false","16-09-1997","Rubriques Epistémologie, Histoire de la Géographie, Didactique 1997","Philip J. Ethington","Article","Texte intégral",22227,619,2064,2660,2255,2247,2660,3753,5969,44,8
3815,"327597670919904048","Télétravail, travail nomade : le territoire et les territorialités face aux nouvelles flexibilités spatio-temporelles du travail et de la production","Teleworking, telecommuting, nomadic work : Space, place and the emergence of new workplace and production flexibilities",";espace;territory;society;télétravail;travail;enterprise;workplace;space;temps;time;telework;transport;territoire;société;entreprise;commutin","entreprise,espace,société,télétravail,temps,territoire,transport,travail",";Bruno , Moriset","2004-02-06","fr","true","06-02-2004","Rubriques Espace, Société, Territoire 2004","Bruno Moriset","Article","Texte intégral",11108,470,1556,1763,1248,1058,1700,1833,1480,8,22
1448,"","Le difficile retour du collectif dans la gestion de l’eau : Regards sur 15 années d’efforts en Camargue gardoise","The uneasy comeback of the collective water managment: feed back on the fifteen last years works in Camargue gardoise (France)",";Camargue;conflicts;conflit;water;local development;stratégie d'acteur;resource;wet zone;environmental damages;développement local;dégradation;France;ressource;eau;Gard;zone humide;environnemen","Camargue,conflit,dégradation,développement local,eau,environnement,France,Gard,ressource,stratégie d'acteur,zone humide",";Anne , Rivière-Honegger;Daniel , Petit","2004-11-15","fr","true","15-11-2004","Transversalités Dossiers 2005-2002 Séminaire de recherche du GDR Rés-Eau-Ville (CNRS 2524) ""L'eau à la rencontre des territoires"", Montpellier, France, 27-28 et 29 mai 2004","Daniel PetitAnne Rivière-Honegger","Article","Texte intégral",1555,149,406,347,221,162,78,92,100,NA,NA
5251,"16293764181797684110","Un exemple à l'échelle d'une ville : les bureaux à Stasbourg","",";spatial analysis;office;Strasbourg;localisation intra-urbaine;représentation spatio-fréquentielle;intra-urban location;burea","Strasbourg,bureau,localisation intra-urbaine,représentation spatio-fréquentielle",";Annie , Goyer","1999-01-27","fr","false","27-01-1999","Rubriques Espace, Société, Territoire 1999","Annie Goyer","Article","Texte intégral",4568,461,1212,863,653,398,396,281,304,0,1
373,"12441624726891572241","Space-time Contraction and the Dynamics of Urban Systems","",";space-time contraction;urbanisation;Europe;urban syste","",";Denise , Pumain;Céline , Rozenblat;Anne , Bretagnolle","1998-07-10","en","false","10-07-1998","Transversalités Dossiers 1997 10th European Colloquium on Quantitative and Theoretical Geography. Rostock, Germany, September 6-11, 1997","Anne BretagnolleDenise PumainCéline Rozenblat","Article","Texte intégral",5282,349,1421,772,474,570,539,667,490,17,12
25934,"","City Heritage Tourism without Heirs","",";patrimonialisation;patrimoine Juif;commodification of culture;authenticity;heritagisation;marchandisation de la culture;tourism;tourisme;authenticité;Jewish heritag","patrimoine Juif,tourisme,patrimonialisation,authenticité,marchandisation de la culture",";Olivia , Sandri","2013-05-28","en","false","28-05-2013","Rubriques Politique, Culture, Représentations 2013","Olivia Sandri","Article","Texte intégral",2817,0,0,0,0,0,0,1652,1165,NA,NA
2508,"2965762786192258152","Fractalité de certains réseaux d'irrigation de l’Arc Alpin","Fractality of some irrigation canals in the Alps mountains",";Alpes;fractales;canals;montagne;Alps;réseau;fractals;network;irrigatio","fractales,réseau,irrigation,Alpes,montagne",";Ivan , Brissaud","2004-06-23","fr","true","23-06-2004","Rubriques Systèmes, Modélisation, Géostatistiques 2004","Ivan Brissaud","Article","Texte intégral",3455,265,734,636,623,260,290,272,375,4,4
20043,"","Claire Delfosse, 2007, La France fromagère (1850-1990), Paris, Editions la Boutique de l'Histoire, coll. « Mondes ruraux contemporains », 270 p.","","","",";Henri , Chamussy","2008-09-16","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
965,"13768976646893656040","Graham, B., Ashworth G.J., Turnbridge, J.E., 2000, A Geography of heritage, London : Arnold, 284 p.","","","",";Jean-Pierre , Chevalier","2001-01-16","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7149,"2185150774874809556","Les pays de France (diaporama)","The Vidal de la Blache's french scenery. A critical reconstruction",";France;rural settlement;paysage;teaching;pédagogie;Vidal de la Blache;histoire de la géographie;habitat rural;history of geography;iconography;landscape;iconographi","histoire de la géographie,France,Vidal de la Blache,habitat rural,iconographie,paysage,pédagogie",";Didier , Mendibil","2003-09-17","","true","17-09-2003","Rubriques Epistémologie, Histoire de la Géographie, Didactique 2003","Didier Mendibil","Article","Résumé",2405,157,480,492,349,403,247,182,95,0,0
3670,"1971946305041432471","De la comparaison des cartes électorales","About electoral maps comparisons",";carte électorale;comparaison de cartes;méthodologie;géographie politique;coefficients de ressemblance spatiale;corrélation de Pearson;maps comparison;methodology;electoral map;spatial similarity coefficients;political geograph","carte électorale,coefficients de ressemblance spatiale,comparaison de cartes,corrélation de Pearson,géographie politique,méthodologie",";Dominique , Badariotti","2004-04-05","fr","true","05-04-2004","Rubriques Cartographie, Imagerie, SIG 2004","Dominique Badariotti","Article","Texte intégral",4730,293,965,820,601,567,710,450,324,3,12
25810,"15113652499895268083","Michaud Y., 2012, Ibiza mon amour – Enquête sur l’industrialisation du plaisir, Paris, NiL éditions, 352 p.","","","",";Cyril , Jayet","2013-03-11","fr","false","11-03-2013","Vie Scientifique Revue de livres 2013","Cyril Jayet","Compte-rendu","Texte intégral",1070,0,0,0,0,0,0,779,291,0,0
25586,"11860092603554690639","Koukoutsaki-Monnier A. (dir.), 2011, Représentations du transfrontalier, Nancy, Presses Universitaires de Nancy, Série actes, 299 p.","","","",";Brice , Lamenie","2012-11-22","","false","22-11-2012","Vie Scientifique Revue de livres 2012","Brice Lamenie","Compte-rendu","Texte intégral",609,0,0,0,0,0,276,229,104,0,0
21883,"2352241644569891116","Geoadvertainment et Geoethics","","","",";Denise , Pumain","2009-01-14","en","false","14-01-2009","Vie Scientifique Éditoriaux","Denise Pumain","Editorial","Texte intégral",462,0,0,292,36,26,28,48,32,2,0
2991,"9766225282383706085","Un exemple d’effets de dominos : la panique dans les catastrophes urbaines","A exemple of« domino effects » : panic in urban disaster studies",";modélisation;disaster;panic;effets de dominos;panique;catastrophe;modelling;simulatio","catastrophe,effets de dominos,modélisation,panique,simulation",";Damienne , Provitolo","2005-11-29","fr","true","29-11-2005","Rubriques Systèmes, Modélisation, Géostatistiques 2005","Damienne Provitolo","Article","Texte intégral",9809,650,1719,1367,993,903,1134,1487,1556,21,25
24769,"","Duhamel S., Moullé F. (dir.), 2010, Frontières et santé. Genèses et maillages des réseaux transfrontaliers. Paris, L'Harmattan, Collection « Géographie et cultures », 286 p.","","","",";Julie , Vallée","2011-11-13","fr","false","13-11-2011","Vie Scientifique Revue de livres 2011","Julie Vallée","Compte-rendu","Texte intégral",724,0,0,0,0,218,179,157,170,NA,NA
4894,"","Sociabilité, solidarité : culture, identité et vie urbaine dans les quartiers noirs du cap (Afrique du Sud)","",";structure familiale;public space;Afrique du Sud;mental map;social relations;housing;carte mentale;Le Cap;Cape Town;espace public;family structure;urbanisation;South Africa;relations sociales;logemen","Afrique du Sud,carte mentale,espace public,Le Cap,logement,relations sociales,structure familiale,urbanisation",";Myriam , Houssay-Holzschuch","1999-05-05","fr","false","05-05-1999","Transversalités Dossiers 1997 Colloque ""les problèmes culturels des grandes villes"", 8-11 décembre 1997","Myriam Houssay-Holzschuch","Article","Texte intégral",4357,287,1014,864,523,348,367,535,419,NA,NA
10913,"11176148863934252420","Le développement durable en question(s)","Questioning sustainable development",";territorial policies;equitability;environment;planning;scales of action;ressources;échelles d'action;resource;politiques territoriales;aménagement;équité;environnemen","aménagement,échelles d'action,environnement,équité,politiques territoriales,ressources",";François , Mancebo","2007-10-09","fr","true","09-10-2007","Rubriques Epistémologie, Histoire de la Géographie, Didactique 2007","François Mancebo","Article","Texte intégral",9884,553,1513,1977,2041,1030,885,1206,679,2,6
25933,"1975066483389279529","The benefits of globalisation","","","",";Victoria , Hobson;Denise , Pumain","2013-05-14","en","false","14-05-2013","Vie Scientifique Éditoriaux","Denise PumainVictoria Hobson","Editorial","Texte intégral",1130,0,0,0,0,0,0,846,284,0,0
920,"","Accès libre et qualité scientifique : les ressources de Cybergeo","","","",";Denise , Pumain","2006-04-12","fr","false","12-04-2006","Vie Scientifique Éditoriaux","Denise Pumain","Editorial","Texte intégral",651,68,176,137,51,79,46,51,43,NA,NA
923,"11019484068941706860","PAQUOT T., LUSSAULT M., BODY-GENDROT S. (dir.), 2000, La ville et l'urbain, l'état des savoirs, Paris , La Découverte, 442 p.","","","",";Renaud , Le Goix","2001-06-27","fr","false","27-06-2001","Vie Scientifique Revue de livres 2001","Renaud Le Goix","Compte-rendu","Texte intégral",1012,81,222,215,157,90,66,110,71,0,0
5574,"","Ambulantage et services à la mobilité : les carrefours commerciaux à mexico","Street Trade and Mobility Services : the Crossroads in Mexico City",";commerce informel;métropolisation;informal trade;Mexico City;services to travellers;mobilité urbaine;services aux voyageurs;metropolization;urban mobility;ambulantism;Mexico;traffic;crossroad;ambulantage;carrefour;commerce ambulant;street vending;déplacemen","ambulantage,mobilité urbaine,métropolisation,commerce informel,commerce ambulant,carrefour,déplacement,services aux voyageurs,Mexico",";Guénola , Capron;Jérôme , Monnet;Angela , Giglia","2007-04-06","fr","true","06-04-2007","Transversalités Dossiers 2007-2006 Ambulantage et métropolisation","Jérôme MonnetAngela GigliaGuénola Capron","Article","Texte intégral",2603,240,343,445,310,301,258,364,342,NA,NA
3977,"8901103102403708534","Between the Sinusoidal projection and the Werner: an alternative to the Bonne","",";equal area projection;projection sinusoïdale;sinusoidal projection;Werner;Bonne;map projection;projection cartographique;projection équivalent","Bonne,projection cartographique,projection équivalente,projection sinusoïdale,Werner",";Henry , Bottomley","2003-06-13","en","false","13-06-2003","Rubriques Cartographie, Imagerie, SIG 2003","Henry Bottomley","Article","Texte intégral",5639,176,816,1114,883,623,673,697,657,0,0
4004,"6101144771790953218","Reclus, a colonialist ?","",";history;anarchy;geography;colonialism;anti colonialism;geographer","",";Axel , Baudouin;Hilary , Green","2003-05-26","en","false","26-05-2003","Rubriques Epistémologie, Histoire de la Géographie, Didactique 2003","Axel BaudouinHilary Green","Article","Texte intégral",2613,105,428,336,286,265,254,327,612,9,17
