"id"	"UID"	"SCHID"	"Title"	"Title_en"	"keywords_en"	"keywords_fr"	"authors"	"date"	"langue"	"translated"	"numciting"	"numcited"
"7149"	"T0338"	"2185150774874809556"	"Les pays de France (diaporama)"	"The Vidal de la Blache's french scenery. A critical reconstruction"	";France;rural settlement;paysage;teaching;pédagogie;Vidal de la Blache;histoire de la géographie;habitat rural;history of geography;iconography;landscape;iconographi"	"histoire de la géographie,France,Vidal de la Blache,habitat rural,iconographie,paysage,pédagogie"	";Didier , Mendibil"	"2003-09-17"	""	"true"	"0"	"0"
"3670"	"T0194"	"1971946305041432471"	"De la comparaison des cartes électorales"	"About electoral maps comparisons"	";carte électorale;comparaison de cartes;méthodologie;géographie politique;coefficients de ressemblance spatiale;corrélation de Pearson;maps comparison;methodology;electoral map;spatial similarity coefficients;political geograph"	"carte électorale,coefficients de ressemblance spatiale,comparaison de cartes,corrélation de Pearson,géographie politique,méthodologie"	";Dominique , Badariotti"	"2004-04-05"	"fr"	"true"	"0"	"25"
"25810"	"T1107"	"15113652499895268083"	"Michaud Y., 2012, Ibiza mon amour – Enquête sur l’industrialisation du plaisir, Paris, NiL éditions, 352 p."	""	""	""	";Cyril , Jayet"	"2013-03-11"	"fr"	"false"	"0"	"0"
"25586"	"T1066"	"11860092603554690639"	"Koukoutsaki-Monnier A. (dir.), 2011, Représentations du transfrontalier, Nancy, Presses Universitaires de Nancy, Série actes, 299 p."	""	""	""	";Brice , Lamenie"	"2012-11-22"	""	"false"	"0"	"0"
"21883"	"T0832"	"2352241644569891116"	"Geoadvertainment et Geoethics"	""	""	""	";Denise , Pumain"	"2009-01-14"	"en"	"false"	"0"	"0"
"2991"	"T0056"	"9766225282383706085"	"Un exemple d’effets de dominos : la panique dans les catastrophes urbaines"	"A exemple of« domino effects » : panic in urban disaster studies"	";modélisation;disaster;panic;effets de dominos;panique;catastrophe;modelling;simulatio"	"catastrophe,effets de dominos,modélisation,panique,simulation"	";Damienne , Provitolo"	"2005-11-29"	"fr"	"true"	"0"	"56"
"24769"	"T0993"	""	"Duhamel S., Moullé F. (dir.), 2010, Frontières et santé. Genèses et maillages des réseaux transfrontaliers. Paris, L'Harmattan, Collection « Géographie et cultures », 286 p."	""	""	""	";Julie , Vallée"	"2011-11-13"	"fr"	"false"	"0"	"0"
"4894"	"T0195"	""	"Sociabilité, solidarité : culture, identité et vie urbaine dans les quartiers noirs du cap (Afrique du Sud)"	""	";structure familiale;public space;Afrique du Sud;mental map;social relations;housing;carte mentale;Le Cap;Cape Town;espace public;family structure;urbanisation;South Africa;relations sociales;logemen"	"Afrique du Sud,carte mentale,espace public,Le Cap,logement,relations sociales,structure familiale,urbanisation"	";Myriam , Houssay-Holzschuch"	"1999-05-05"	"fr"	"false"	"0"	"2"
"10913"	"T0077"	"11176148863934252420"	"Le développement durable en question(s)"	"Questioning sustainable development"	";territorial policies;equitability;environment;planning;scales of action;ressources;échelles d'action;resource;politiques territoriales;aménagement;équité;environnemen"	"aménagement,échelles d'action,environnement,équité,politiques territoriales,ressources"	";François , Mancebo"	"2007-10-09"	"fr"	"true"	"0"	"14"
"25933"	"T1105"	"1975066483389279529"	"The benefits of globalisation"	""	""	""	";Victoria , Hobson;Denise , Pumain"	"2013-05-14"	"en"	"false"	"0"	"0"
"920"	"T0551"	""	"Accès libre et qualité scientifique : les ressources de Cybergeo"	""	""	""	";Denise , Pumain"	"2006-04-12"	"fr"	"false"	"0"	"0"
"923"	"T0506"	"11019484068941706860"	"PAQUOT T., LUSSAULT M., BODY-GENDROT S. (dir.), 2000, La ville et l´urbain, l´état des savoirs, Paris , La Découverte, 442 p."	""	""	""	";Renaud , Le Goix"	"2001-06-27"	"fr"	"false"	"0"	"0"
"5574"	"T0242"	""	"Ambulantage et services à la mobilité : les carrefours commerciaux à mexico"	"Street Trade and Mobility Services : the Crossroads in Mexico City"	";commerce informel;métropolisation;informal trade;Mexico City;services to travellers;mobilité urbaine;services aux voyageurs;metropolization;urban mobility;ambulantism;Mexico;traffic;crossroad;ambulantage;carrefour;commerce ambulant;street vending;déplacemen"	"ambulantage,mobilité urbaine,métropolisation,commerce informel,commerce ambulant,carrefour,déplacement,services aux voyageurs,Mexico"	";Guénola , Capron;Jérôme , Monnet;Angela , Giglia"	"2007-04-06"	"fr"	"true"	"0"	"0"
"3977"	"T0311"	"8901103102403708534"	"Between the Sinusoidal projection and the Werner: an alternative to the Bonne"	""	";equal area projection;projection sinusoïdale;sinusoidal projection;Werner;Bonne;map projection;projection cartographique;projection équivalent"	"Bonne,projection cartographique,projection équivalente,projection sinusoïdale,Werner"	";Henry , Bottomley"	"2003-06-13"	"en"	"false"	"0"	"0"
"4004"	"T0435"	"6101144771790953218"	"Reclus, a colonialist ?"	""	";history;anarchy;geography;colonialism;anti colonialism;geographer"	""	";Axel , Baudouin;Hilary , Green"	"2003-05-26"	"en"	"false"	"0"	"49"
"26224"	"T1131"	""	"Impact de l’artificialisation sur les ressources en sol et les milieux en France métropolitaine"	"Impact of artificialization on soils and their environments in the metropolitan French territory. Evaluation by three independent databases"	";soils;système d’information géographique;artificialisation;sols;urban delineations;geographical information system;urbanization;TERUTI;TERUTI land use survey;Corine land cover;utilisation du sol;zonage en aires urbaines;Insee;artificializatio"	"artificialisation,Corine land cover,Insee,système d’information géographique,sols,TERUTI,utilisation du sol,zonage en aires urbaines"	";Anne-Laure , Thomas-Chery;Marie-Françoise , Slak;Philippe , Chéry;Stéphanie , Jalabert;Alexandre , Lee;Loïc , Commagnac"	"2014-02-28"	"fr"	"true"	"0"	"33"
"1931"	"T0188"	"13912157361182704371"	"Le lieu , territoire de demain ?"	"The territory of the future will be just a simple place ?"	";communisme local;banlieue;actualisation;territory;suburb;territoire;communist voting suburb;differentiation;ville;actualization;différenciation;cit"	"actualisation,banlieue,communisme local,différenciation,territoire,ville"	";Serge , Leverbe;Philippe , Eysseric"	"1997-12-23"	"fr"	"true"	"0"	"18"
"699"	"T0580"	"11292404257853517207"	"Mesure instantanée de la longueur de rotations agricoles au Népal et en Inde par la quantification intrapixellaire des surfaces couvertes"	"Instant measures of agricultural rotation duration in Nepal and India through covered surfaces' intrapixel numbering"	";télédétection;remote sensin"	"télédétection"	";Denis , Blamont;Marcel , Raffy"	"2000-05-05"	"fr"	"true"	"0"	"0"
"23362"	""	"16463738742615061516"	"Guérin-Pace F. et Filippova E. (dir.), 2008, <em>Ces lieux qui nous habitent. Identité des territoires, territoires des identités</em>, La Tour d’Aigues, Editions de l’Aube"	""	""	""	";Bernard , Debarbieux"	"2010-11-17"	"fr"	"false"	"0"	"0"
"5055"	""	""	"Une méthodologie d'analyse des effets de la globalisation sur les systèmes régionaux locaux "	"A methodology to investigate the effects of globalisation on local territorial structures"	";globalization;modèle d'organisation territorial;productive system;location factor;territorial organisation model;facteurs de localisation;système industriel;globalisatio"	"facteurs de localisation,globalisation,modèle d'organisation territorial,système industriel"	";Silvana , Lombardo;Luisa , Santini"	"1999-06-16"	"fr"	"true"	"0"	"0"
"911"	"T0381"	"16466859906157878904"	"A new approach to the spatial analysis of temporal change using todes and neural nets. "	""	";spatial analysis;réseaux neuronaux;changement temporel;analyse spatiale;GIS;SIG;neural net;temporal chang"	"analyse spatiale,changement temporel,réseaux neuronaux,SIG"	";Fiona A C , Polack;Simon E M , O'Keefe;Peter J , Halls"	"2000-10-13"	"en"	"false"	"0"	"96"
"4844"	"T0192"	"11364106259946366162"	"La théorie des lieux centraux et les phénomènes d’évolution"	"Central place theory and evolution"	""	""	";Viatcheslav , Shuper"	"1999-03-17"	"fr"	"true"	"0"	"13"
"7492"	"T0049"	"10525859623497775612"	"La criminalité à Maputo, Mozambique : origine, distribution et répercussions spatiales"	"Criminality in Maputo, Mozambique : origin, spatial distribution and repercussions"	";feeling of insecurity;criminality;public police force;perception sécuritaire;community police;police;Maputo;compagnie privée de sécurité;Mozambique;police communautaire;organisation socio-résidentielle;socio-residential organisation;self-defence;private security company;criminalité;autodéfens"	"Mozambique,Maputo,criminalité,perception sécuritaire,organisation socio-résidentielle,police,compagnie privée de sécurité,autodéfense,police communautaire"	";Fabrice , Folio"	"2007-07-02"	"fr"	"true"	"0"	"45"
"2420"	"T0145"	"11560201488980627559"	"From theory to modelling : urban systems as complex systems"	""	";Systèmes Multi-Agents (SMA);emerging structure;auto-organisation;self-organization;structure émergente;multi-agent system;complexity;système urbain;complexité;urban system;convergence espace-temps;space-time convergenc"	"auto-organisation,complexité,convergence espace-temps,structure émergente,système urbain,Systèmes Multi-Agents (SMA)"	";Denise , Pumain;Eric , Daudé;Anne , Bretagnolle"	"2006-03-08"	"en"	"false"	"0"	"65"
"4167"	"T0079"	"17741665955615893602"	"Le déterminisme des landes atlantiques : quelle réalité ?"	"The determinism of atlantic moors : what reality ?"	";lande;evolution of lanscapes;geosystem;évolution des paysages;biogéographie;moor;Europe;géosystème;biogeograph"	"biogéographie,Europe,évolution des paysages,géosystème,lande"	";Yves , Petit-Berghem"	"2003-06-27"	"fr"	"true"	"0"	"13"
"23405"	"T0900"	"12061457621587351741"	"La frontière et ses échelles : les enjeux d’un pont transfrontalier entre la Guyane française et le Brésil"	"Borders and scales: the challenges of a cross-border bridge between French Guiana and Brazil"	";transport networks;échelle géographique;réseaux de transport;French Guiana;bridge;Guyane française;border;pont;geographical scale;frontièr"	"frontière,échelle géographique,pont,Guyane française,réseaux de transport"	";Madeleine , Boudoux d’Hautefeuille"	"2010-12-15"	"fr"	"true"	"0"	"31"
"1240"	"T0404"	""	"Urban sustainability : complex interactions and the measurement of risk"	""	";sustainable city;système urbain;soutenabilité urbaine;urban syste"	"soutenabilité urbaine,système urbain"	";Lorena , Franzini;Paola , Bolchi;Lidia , Diappi"	"1999-05-18"	"en"	"false"	"0"	"18"
"25490"	"T1030"	"15052383585111522160"	"Croissance urbaine et dynamiques socio-spatiales des territoires ouvriers à Phnom Penh"	""	";pratiques spatiales;industrie de la confection;Phnom Penh;relations villes-campagnes;rural-urban linkages;clothing industry;groupes sociaux;Cambodge;habitat;Cambodia;territoire;territories;social groups;spatial practice"	"Cambodge,Phnom Penh,industrie de la confection,territoire,groupes sociaux,relations villes-campagnes,pratiques spatiales,habitat"	";Gabriel , Fauveaud"	"2012-08-23"	"fr"	"false"	"0"	"35"
"4304"	""	"1115794669108577338"	"Quand le pas fait corps et sens avec l’espace.<br>Aspects sensibles et expressifs de la marche en ville"	"When our steps merge meaningfully with the urban spaceOn perception and expression when walking in town"	";sensory environment;mobilité;body;pedestrian;sociologie urbaine;perception;espace public urbain;urban public space;urban sociology;piéton;mobility;corps;environnement sensibl"	"corps,environnement sensible,espace public urbain,mobilité,perception,piéton,sociologie urbaine"	";Rachel , Thomas"	"2004-03-01"	""	"true"	"0"	"25"
"7722"	"T0114"	"17004386235020215772"	"Caractérisation spatiale de l’aléa inondation à partir d’images satellites RADAR"	"Spatial characterization of flood hazard using SAR images"	";digital elevation model (DEM);modèle numérique de terrain (MNT);data matching;cohérence hydraulique;télédétection RADAR;spatial characterization;aléa inondation;hydraulic coherence;caractérisation spatiale;flood hazard;RADAR remote sensing;fusion de donnée"	"aléa inondation,caractérisation spatiale,télédétection RADAR,modèle numérique de terrain (MNT),fusion de données,cohérence hydraulique"	";Christian , Puech;Damien , Raclot;Renaud , Hostache"	"2007-07-06"	"fr"	"true"	"0"	"1"
"973"	""	"736719056624776701"	"Benko G., Lipiez A. (dir), 2000, <em>La richesse des régions. La nouvelle géographie socio-économique</em>, Paris, PUF."	""	""	""	";Bernard , Elissalde"	"2000-06-22"	"fr"	"false"	"0"	"0"
"875"	""	"15181491109218818865"	"Berthelot J.-M. (dir), 2001, <em>Epistémologie des sciences sociales</em>, Paris, PUF, 593 p."	""	""	""	";Christine , Kosmopoulos"	"2002-03-14"	"fr"	"false"	"0"	"0"
"25520"	"T1045"	"12812800870502340313"	"Les chercheurs exclus de l’open data ? Appel à signatures lancé à la communauté de la recherche"	"Are researchers excluded from open data policies? Petition campaign directed to French tax services"	";cadastre;open data;spatial data;données spatiales;land market;base de données;marché immobilier;real estate market;database;marché foncie"	"données spatiales,open data,marché foncier,marché immobilier,cadastre,base de données"	";Jean-Louis , Fournier;Guilhem , Boulay;Clotilde , Buhot"	"2012-09-26"	"fr"	"true"	"0"	"9"
"2871"	"T0083"	""	"3-D GIS : Virtual London and beyond"	""	";virtual reality;virtual city;3-D GI"	""	";Andrew , Hudson-Smith;Michael , Batty;Stephen , Evans"	"2006-10-27"	"en"	"false"	"0"	"6"
"23459"	""	"10514444330869688595"	"Lacoste Y., Lorot P., 2010, <em>La géopolitique et le géographe. Entretiens avec Pascal Lorot</em>, Paris, Choiseul Éditions, 268 p."	""	""	""	";Hadrien , Commenges"	"2011-01-10"	"fr"	"false"	"0"	"0"
"3000"	"T0055"	"8516210840454050119"	"Bengladesh ou Medina ? Espaces urbains périphériques et représentations : deux exemples à Annaba et à Guelma (Algérie)"	"Bengladesh ou Medina ? Urban suburbs and spatial representation : two examples in Annaba and in Guelman (Algeria)"	";social habitat;pratiques spatiales;habitat spontané;sprawling habitat;urbanité;périphéries urbaines;représentation spatiale;habitat social;urban suburb;spatial representation;urbanity;spatial practice"	"habitat social,habitat spontané,périphéries urbaines,pratiques spatiales,représentation spatiale,urbanité"	";Nadia , Kerdoud"	"2005-11-25"	"fr"	"true"	"0"	"7"
"22990"	"T0904"	"1748156521018631671"	"Blanchon D. avec Boissière A. (cartographe), 2010, Atlas mondial de l’eau, collection Atlas/monde, Paris, Autrement."	""	""	""	";Gérard , Hugonie"	"2010-03-10"	"fr"	"false"	"0"	"0"
"7177"	"T0712"	""	"Cybergeo and interactivity"	""	""	""	";Denise , Pumain"	"1999-02-12"	"en"	"false"	"0"	"0"
"26711"	""	""	"Mobilités actives et santé : apports et limites d’un protocole de mesure de la marche et du vélo combinant des capteurs de mouvements (GPS et accéléromètres)"	"Active mobility and health: contributions and limitations of a protocol for measuring walking and cycling combining motion sensors (GPS et accelerometer)"	";mobilités actives;santé;active mobility;environnement urbain;activité physique;GPS;physical activity;health;accelerometer;urban environment;accéléromètr"	"mobilités actives,GPS,accéléromètre,santé,activité physique,environnement urbain"	";Jean-Michel , Oppert;Hélène , Charreire;Chantal , Simon;Christiane , Weber;Christophe , Enaux;Renaud , Misslin;Thomas , Bastian"	"2015-01-18"	"fr"	"true"	"0"	"44"
"4460"	"T0255"	"6763491264988098057"	"The Naval Intelligence Geographical Handbook Series (Great-Britain, 1941-46) : a description and a call for comments"	""	";renseignement;Second World War;geographical knowledge;Seconde Guerre Mondiale;intelligence;savoir géographiqu"	"savoir géographique,renseignement,Seconde Guerre Mondiale"	";Cyril , Gosme"	"2000-06-26"	"en"	"false"	"0"	"28"
